"order_id","order_date","order_total","user_type","product_id","variation_id","quantity","coupon","meta.yarn_usage"
"21184",2020-12-20,119.33,"wholesale buyer","2382","15921",1,"happyholidays",NA
"21184",2020-12-20,119.33,"wholesale buyer","2382","2384",1,"happyholidays",NA
"21182",2020-12-20,116.57,"registered customer","13654","18568",1,"happyholidays",NA
"21182",2020-12-20,116.57,"registered customer","13654","21092",1,"happyholidays",NA
"21182",2020-12-20,116.57,"registered customer","19708","19712",1,"happyholidays",NA
"21182",2020-12-20,116.57,"registered customer","2382","15878",1,"happyholidays",NA
"21182",2020-12-20,116.57,"registered customer","2382","17136",1,"happyholidays",NA
"21182",2020-12-20,116.57,"registered customer","2382","19786",1,"happyholidays",NA
"21182",2020-12-20,116.57,"registered customer","2382","19788",1,"happyholidays",NA
"21181",2020-12-19,70.32,"guest","605","1882",1,"happyholidays",NA
"21181",2020-12-19,70.32,"guest","605","1883",1,"happyholidays",NA
"21181",2020-12-19,70.32,"guest","605","1884",1,"happyholidays",NA
"21181",2020-12-19,70.32,"guest","605","1885",1,"happyholidays",NA
"21180",2020-12-18,52.47,"registered customer","2382","15878",1,"happyholidays",NA
"21180",2020-12-18,52.47,"registered customer","2382","19790",2,"happyholidays",NA
"21179",2020-12-18,122.93,"wholesale buyer","18963","18967",3,"happyholidays",NA
"21179",2020-12-18,122.93,"wholesale buyer","18963","18968",2,"happyholidays",NA
"21179",2020-12-18,122.93,"wholesale buyer","18963","18969",1,"happyholidays",NA
"21179",2020-12-18,122.93,"wholesale buyer","2382","19791",2,"happyholidays",NA
"21178",2020-12-18,121.85,"guest","19043","19370",1,"1signup",NA
"21178",2020-12-18,121.85,"guest","19043","19441",1,"1signup",NA
"21178",2020-12-18,121.85,"guest","19043","19442",2,"1signup",NA
"21178",2020-12-18,121.85,"guest","19043","19658",1,"1signup",NA
"21178",2020-12-18,121.85,"guest","19708","19711",1,"1signup",NA
"21178",2020-12-18,121.85,"guest","19708","19716",1,"1signup",NA
"21177",2020-12-18,166.2,"guest","1946","1947",12,"happyholidays",NA
"21176",2020-12-18,87.86,"registered customer","21095","21098",1,"1signup",NA
"21176",2020-12-18,87.86,"registered customer","21095","21101",1,"1signup",NA
"21176",2020-12-18,87.86,"registered customer","21095","21103",1,"1signup",NA
"21176",2020-12-18,87.86,"registered customer","21095","21104",1,"1signup",NA
"21176",2020-12-18,87.86,"registered customer","21095","21106",1,"1signup",NA
"21175",2020-12-18,126.71,"registered customer","17955","17957",1,"happyholidays",NA
"21175",2020-12-18,126.71,"registered customer","21000","21002",1,"happyholidays",NA
"21175",2020-12-18,126.71,"registered customer","21000","21004",2,"happyholidays",NA
"21175",2020-12-18,126.71,"registered customer","21017","21019",1,"happyholidays",NA
"21175",2020-12-18,126.71,"registered customer","21017","21029",1,"happyholidays",NA
"21175",2020-12-18,126.71,"registered customer","21095","21103",1,"happyholidays",NA
"21175",2020-12-18,126.71,"registered customer","21095","21106",1,"happyholidays",NA
"21163",2020-12-17,92.64,"guest","17166","17360",1,"happyholidays",NA
"21163",2020-12-17,92.64,"guest","1739","17061",1,"happyholidays",NA
"21163",2020-12-17,92.64,"guest","20497","20503",1,"happyholidays",NA
"21163",2020-12-17,92.64,"guest","20506","9999",1,"happyholidays",NA
"21163",2020-12-17,92.64,"guest","20986","20991",1,"happyholidays",NA
"21162",2020-12-17,172.94,"guest","13790","13797",1,"happyholidays",NA
"21162",2020-12-17,172.94,"guest","1739","2532",10,"happyholidays",NA
"21158",2020-12-17,67.96,"guest","6854","20771",1,"yom202012|amount:5.76;code:happyholidays",NA
"21158",2020-12-17,67.96,"guest","6854","20772",1,"yom202012|amount:5.76;code:happyholidays",NA
"21158",2020-12-17,67.96,"guest","6854","20773",1,"yom202012|amount:5.76;code:happyholidays",NA
"21158",2020-12-17,67.96,"guest","6854","20775",1,"yom202012|amount:5.76;code:happyholidays",NA
"21157",2020-12-17,75,"registered customer","1946","14818",1,"happyholidays",NA
"21157",2020-12-17,75,"registered customer","1946","15014",1,"happyholidays",NA
"21157",2020-12-17,75,"registered customer","1946","1947",2,"happyholidays",NA
"21157",2020-12-17,75,"registered customer","1946","2267",1,"happyholidays",NA
"21156",2020-12-16,70.28,"registered customer","20204","20207",1,"happyholidays",NA
"21156",2020-12-16,70.28,"registered customer","21048","21059",1,"happyholidays",NA
"21156",2020-12-16,70.28,"registered customer","21095","21098",1,"happyholidays",NA
"21156",2020-12-16,70.28,"registered customer","9226","9231",1,"happyholidays",NA
"21155",2020-12-16,109.22,"registered customer","20506","9999",1,"happyholidays",NA
"21155",2020-12-16,109.22,"registered customer","21000","21001",2,"happyholidays",NA
"21155",2020-12-16,109.22,"registered customer","21000","21002",2,"happyholidays",NA
"21155",2020-12-16,109.22,"registered customer","21000","21004",2,"happyholidays",NA
"21112",2020-12-16,78.04,"registered customer","20986","20987",1,"happyholidays",NA
"21112",2020-12-16,78.04,"registered customer","20986","20988",1,"happyholidays",NA
"21112",2020-12-16,78.04,"registered customer","20986","20989",1,"happyholidays",NA
"21112",2020-12-16,78.04,"registered customer","20986","20991",1,"happyholidays",NA
"21111",2020-12-16,56.63,"registered customer","1946","3631",1,"happyholidays",NA
"21111",2020-12-16,56.63,"registered customer","1946","3633",1,"happyholidays",NA
"21111",2020-12-16,56.63,"registered customer","20204","20206",1,"happyholidays",NA
"21110",2020-12-16,152.92,"guest","20986","20987",1,"happyholidays",NA
"21110",2020-12-16,152.92,"guest","20986","20989",1,"happyholidays",NA
"21110",2020-12-16,152.92,"guest","20986","20991",1,"happyholidays",NA
"21110",2020-12-16,152.92,"guest","21000","21001",2,"happyholidays",NA
"21110",2020-12-16,152.92,"guest","21000","21002",2,"happyholidays",NA
"21110",2020-12-16,152.92,"guest","21000","21003",1,"happyholidays",NA
"21110",2020-12-16,152.92,"guest","21000","21004",2,"happyholidays",NA
"21109",2020-12-16,238.93,"wholesale buyer","21000","21002",3,"happyholidays",NA
"21109",2020-12-16,238.93,"wholesale buyer","21000","21003",3,"happyholidays",NA
"21109",2020-12-16,238.93,"wholesale buyer","21017","21019",1,"happyholidays",NA
"21109",2020-12-16,238.93,"wholesale buyer","21017","21020",2,"happyholidays",NA
"21109",2020-12-16,238.93,"wholesale buyer","21017","21028",1,"happyholidays",NA
"21109",2020-12-16,238.93,"wholesale buyer","21017","21029",1,"happyholidays",NA
"21109",2020-12-16,238.93,"wholesale buyer","21048","21049",1,"happyholidays",NA
"21109",2020-12-16,238.93,"wholesale buyer","21048","21051",1,"happyholidays",NA
"21109",2020-12-16,238.93,"wholesale buyer","21048","21053",1,"happyholidays",NA
"21109",2020-12-16,238.93,"wholesale buyer","21048","21057",1,"happyholidays",NA
"21109",2020-12-16,238.93,"wholesale buyer","21048","21061",1,"happyholidays",NA
"21109",2020-12-16,238.93,"wholesale buyer","21048","21065",1,"happyholidays",NA
"21109",2020-12-16,238.93,"wholesale buyer","21048","21067",1,"happyholidays",NA
"21109",2020-12-16,238.93,"wholesale buyer","21048","21071",1,"happyholidays",NA
"21108",2020-12-16,36.98,"registered customer","2382","17138",2,"happyholidays",NA
"21090",2020-12-16,11.65,"guest","21048","21063",1,"happyholidays",NA
"21089",2020-12-15,104.94,"guest","2382","15878",3,NA,NA
"21089",2020-12-15,104.94,"guest","2382","2384",3,NA,NA
"21088",2020-12-15,42.4,"guest","605","1051",1,NA,NA
"21088",2020-12-15,42.4,"guest","605","1052",1,NA,NA
"21011",2020-12-15,85.85,"registered customer","1085","1384",3,NA,NA
"21011",2020-12-15,85.85,"registered customer","18963","18968",2,NA,NA
"20898",2020-12-14,586.67,"registered customer","10496","10510",2,NA,NA
"20898",2020-12-14,586.67,"registered customer","11161","11163",1,NA,NA
"20898",2020-12-14,586.67,"registered customer","11161","12660",1,NA,NA
"20898",2020-12-14,586.67,"registered customer","11161","12661",2,NA,NA
"20898",2020-12-14,586.67,"registered customer","11161","12676",1,NA,NA
"20898",2020-12-14,586.67,"registered customer","11161","19366",2,NA,NA
"20898",2020-12-14,586.67,"registered customer","11161","19367",2,NA,NA
"20898",2020-12-14,586.67,"registered customer","11161","19654",1,NA,NA
"20898",2020-12-14,586.67,"registered customer","11161","19655",1,NA,NA
"20898",2020-12-14,586.67,"registered customer","13744","13745",1,NA,NA
"20898",2020-12-14,586.67,"registered customer","16047","19877",2,NA,NA
"20898",2020-12-14,586.67,"registered customer","17551","17554",1,NA,NA
"20898",2020-12-14,586.67,"registered customer","17551","17555",2,NA,NA
"20898",2020-12-14,586.67,"registered customer","17551","17558",2,NA,NA
"20898",2020-12-14,586.67,"registered customer","17551","17559",1,NA,NA
"20898",2020-12-14,586.67,"registered customer","20468","20472",1,NA,NA
"20898",2020-12-14,586.67,"registered customer","20468","9999",2,NA,NA
"20898",2020-12-14,586.67,"registered customer","20497","20504",1,NA,NA
"20898",2020-12-14,586.67,"registered customer","20497","9999",2,NA,NA
"20898",2020-12-14,586.67,"registered customer","3680","13154",3,NA,NA
"20898",2020-12-14,586.67,"registered customer","9581","9613",1,NA,NA
"20898",2020-12-14,586.67,"registered customer","9581","9999",1,NA,NA
"20896",2020-12-13,112.2,"guest","605","11433",3,NA,NA
"20896",2020-12-13,112.2,"guest","605","1884",3,NA,NA
"20895",2020-12-12,87.49,"guest","15530","18038",6,NA,NA
"20894",2020-12-11,110.01,"guest","16614","16621",1,NA,NA
"20894",2020-12-11,110.01,"guest","16614","16629",2,NA,NA
"20835",2020-12-10,62.47,"registered customer","18281","18283",1,"1signup",NA
"20835",2020-12-10,62.47,"registered customer","18281","19030",1,"1signup",NA
"20824",2020-12-10,64.89,"guest","11161","19367",1,NA,NA
"20824",2020-12-10,64.89,"guest","19175","19178",1,NA,NA
"20824",2020-12-10,64.89,"guest","19175","19179",1,NA,NA
"20823",2020-12-09,40.19,"guest",NA,NA,NA,NA,NA
"20822",2020-12-09,58.62,"guest","6854","20770",1,"yom202012",NA
"20822",2020-12-09,58.62,"guest","6854","20771",1,"yom202012",NA
"20822",2020-12-09,58.62,"guest","6854","20772",1,"yom202012",NA
"20821",2020-12-09,138.04,"registered customer","16756","16766",1,"yom202012",NA
"20821",2020-12-09,138.04,"registered customer","17848","18111",1,"yom202012",NA
"20821",2020-12-09,138.04,"registered customer","17848","18950",1,"yom202012",NA
"20821",2020-12-09,138.04,"registered customer","17955","17957",1,"yom202012",NA
"20821",2020-12-09,138.04,"registered customer","17955","19802",1,"yom202012",NA
"20821",2020-12-09,138.04,"registered customer","18281","18284",1,"yom202012",NA
"20821",2020-12-09,138.04,"registered customer","9367","15773",1,"yom202012",NA
"20821",2020-12-09,138.04,"registered customer","9367","17127",1,"yom202012",NA
"20820",2020-12-08,40.22,"registered customer","10496","10510",1,NA,NA
"20819",2020-12-07,57.18,"registered customer","2382","19790",1,NA,NA
"20818",2020-12-07,111.72,"guest","18281","18289",1,"yom202012",NA
"20818",2020-12-07,111.72,"guest","6854","20773",1,"yom202012",NA
"20818",2020-12-07,111.72,"guest","6854","7126",1,"yom202012",NA
"20818",2020-12-07,111.72,"guest","9625","9999",1,"yom202012",NA
"20817",2020-12-06,242.85,"wholesale buyer","17955","17956",3,NA,NA
"20817",2020-12-06,242.85,"wholesale buyer","17955","18233",2,NA,NA
"20817",2020-12-06,242.85,"wholesale buyer","17955","19802",2,NA,NA
"20817",2020-12-06,242.85,"wholesale buyer","18199","18200",1,NA,NA
"20817",2020-12-06,242.85,"wholesale buyer","18199","18201",3,NA,NA
"20817",2020-12-06,242.85,"wholesale buyer","18952","20082",4,NA,NA
"20816",2020-12-05,54,"guest","1946","14816",1,NA,NA
"20816",2020-12-05,54,"guest","1946","15020",1,NA,NA
"20816",2020-12-05,54,"guest","1946","2267",1,NA,NA
"20815",2020-12-05,46.97,"registered customer","7709","7711",2,"yom202012",NA
"20813",2020-12-05,220.08,"registered customer","11180","13994",2,NA,NA
"20813",2020-12-05,220.08,"registered customer","11180","19883",1,NA,NA
"20813",2020-12-05,220.08,"registered customer","16756","16757",1,NA,NA
"20813",2020-12-05,220.08,"registered customer","16756","16768",1,NA,NA
"20813",2020-12-05,220.08,"registered customer","17955","18237",2,NA,NA
"20813",2020-12-05,220.08,"registered customer","17955","19608",1,NA,NA
"20813",2020-12-05,220.08,"registered customer","17955","19909",1,NA,NA
"20813",2020-12-05,220.08,"registered customer","20204","20206",1,NA,NA
"20812",2020-12-04,157.92,"registered customer","18281","19027",1,"yom202012",NA
"20812",2020-12-04,157.92,"registered customer","18281","20575",1,"yom202012",NA
"20812",2020-12-04,157.92,"registered customer","20506","9999",1,"yom202012",NA
"20812",2020-12-04,157.92,"registered customer","20525","20528",1,"yom202012",NA
"20812",2020-12-04,157.92,"registered customer","20525","20531",1,"yom202012",NA
"20812",2020-12-04,157.92,"registered customer","20525","20532",1,"yom202012",NA
"20812",2020-12-04,157.92,"registered customer","7709","16827",1,"yom202012",NA
"20812",2020-12-04,157.92,"registered customer","7709","7711",1,"yom202012",NA
"20811",2020-12-04,34,"registered customer","1058","18657",3,NA,NA
"20806",2020-12-04,76.14,"registered customer","16934","9999",2,"yom202012",NA
"20806",2020-12-04,76.14,"registered customer","7709","16834",1,"yom202012",NA
"20806",2020-12-04,76.14,"registered customer","7709","7711",1,"yom202012",NA
"20789",2020-12-03,91.39,"guest","13790","13799",2,NA,NA
"20789",2020-12-03,91.39,"guest","2382","2384",2,NA,NA
"20785",2020-12-03,97.94,"guest","1085","1097",6,NA,NA
"20740",2020-12-03,70.29,"guest","16406","19580",1,NA,NA
"20740",2020-12-03,70.29,"guest","18963","18966",1,NA,NA
"20740",2020-12-03,70.29,"guest","2586","19976",1,NA,NA
"20739",2020-12-02,67.38,"wholesale buyer","20468","20476",1,"1signup",NA
"20739",2020-12-02,67.38,"wholesale buyer","20468","20686",1,"1signup",NA
"20739",2020-12-02,67.38,"wholesale buyer","20468","9999",1,"1signup",NA
"20737",2020-12-02,53.47,"guest","1085","19731",3,NA,NA
"20735",2020-12-02,34.83,"wholesale buyer",NA,NA,NA,NA,NA
"20734",2020-12-02,31.59,"guest","20204","20205",1,NA,NA
"20732",2020-12-01,22.44,"guest","1085","1103",1,"1signup",NA
"20731",2020-11-30,63.82,"guest","16614","16629",2,"monday specials",NA
"20730",2020-11-30,224.4,"registered customer","19207","9999",6,"yarn of the month|amount:5.99;code:happy monday",NA
"20730",2020-11-30,224.4,"registered customer","2563","9200",4,"yarn of the month|amount:5.99;code:happy monday",NA
"20730",2020-11-30,224.4,"registered customer","2938","16169",4,"yarn of the month|amount:5.99;code:happy monday",NA
"20730",2020-11-30,224.4,"registered customer","2938","16171",4,"yarn of the month|amount:5.99;code:happy monday",NA
"20729",2020-11-30,63.27,"wholesale buyer","16047","19879",1,"happy monday",NA
"20729",2020-11-30,63.27,"wholesale buyer","18199","18200",1,"happy monday",NA
"20729",2020-11-30,63.27,"wholesale buyer","1946","3631",1,"happy monday",NA
"20728",2020-11-30,23.6,"guest","17032","18373",1,"happy monday",NA
"20727",2020-11-30,100.48,"wholesale buyer","1085","1089",6,"happy monday",NA
"20727",2020-11-30,100.48,"wholesale buyer","1085","1090",3,"happy monday",NA
"20727",2020-11-30,100.48,"wholesale buyer","1085","1100",1,"happy monday",NA
"20727",2020-11-30,100.48,"wholesale buyer","16406","19581",2,"happy monday",NA
"20726",2020-11-30,96.07,"wholesale buyer","15805","15809",1,"monday specials|amount:6.78;code:happy monday|amount:5.00;code:yarn of the month",NA
"20726",2020-11-30,96.07,"wholesale buyer","15805","15824",1,"monday specials|amount:6.78;code:happy monday|amount:5.00;code:yarn of the month",NA
"20726",2020-11-30,96.07,"wholesale buyer","19207","9999",1,"monday specials|amount:6.78;code:happy monday|amount:5.00;code:yarn of the month",NA
"20726",2020-11-30,96.07,"wholesale buyer","9367","15773",1,"monday specials|amount:6.78;code:happy monday|amount:5.00;code:yarn of the month",NA
"20726",2020-11-30,96.07,"wholesale buyer","9367","17127",1,"monday specials|amount:6.78;code:happy monday|amount:5.00;code:yarn of the month",NA
"20723",2020-11-30,92.72,"guest","19107","19109",2,"happy monday",NA
"20723",2020-11-30,92.72,"guest","19107","19116",2,"happy monday",NA
"20722",2020-11-30,50.92,"guest","15805","15809",1,"monday specials|amount:3.39;code:yarn of the month|amount:1.00;code:happy monday",NA
"20722",2020-11-30,50.92,"guest","16756","16766",1,"monday specials|amount:3.39;code:yarn of the month|amount:1.00;code:happy monday",NA
"20722",2020-11-30,50.92,"guest","19207","9999",1,"monday specials|amount:3.39;code:yarn of the month|amount:1.00;code:happy monday",NA
"20721",2020-11-30,292.02,"guest","605","1048",4,"happy monday",NA
"20721",2020-11-30,292.02,"guest","605","1051",6,"happy monday",NA
"20721",2020-11-30,292.02,"guest","605","1882",2,"happy monday",NA
"20721",2020-11-30,292.02,"guest","605","1884",5,"happy monday",NA
"20721",2020-11-30,292.02,"guest","605","1885",2,"happy monday",NA
"20720",2020-11-30,88.54,"registered customer","10496","10718",1,"monday specials|amount:7.58;code:happy monday",NA
"20720",2020-11-30,88.54,"registered customer","13744","13745",1,"monday specials|amount:7.58;code:happy monday",NA
"20720",2020-11-30,88.54,"registered customer","15805","20578",1,"monday specials|amount:7.58;code:happy monday",NA
"20720",2020-11-30,88.54,"registered customer","15805","20580",1,"monday specials|amount:7.58;code:happy monday",NA
"20720",2020-11-30,88.54,"registered customer","18199","18200",1,"monday specials|amount:7.58;code:happy monday",NA
"20719",2020-11-30,53.57,"guest","17955","20226",1,"happy monday|amount:4.60;code:monday specials",NA
"20719",2020-11-30,53.57,"guest","19708","19709",1,"happy monday|amount:4.60;code:monday specials",NA
"20719",2020-11-30,53.57,"guest","19708","19711",1,"happy monday|amount:4.60;code:monday specials",NA
"20718",2020-11-30,245.86,"guest","15805","20196",2,"monday specials|amount:13.64;code:happy monday",NA
"20718",2020-11-30,245.86,"guest","15805","20578",1,"monday specials|amount:13.64;code:happy monday",NA
"20718",2020-11-30,245.86,"guest","15805","20580",1,"monday specials|amount:13.64;code:happy monday",NA
"20718",2020-11-30,245.86,"guest","17551","17554",1,"monday specials|amount:13.64;code:happy monday",NA
"20718",2020-11-30,245.86,"guest","17551","17558",2,"monday specials|amount:13.64;code:happy monday",NA
